daily,JPY/USD,diff_1,diff_2
2017-02-22,113.3,-0.39000000000000057,-0.9899999999999949
2017-02-23,112.61,-0.6899999999999977,-0.29999999999999716
2017-02-24,112.12,-0.4899999999999949,0.20000000000000284
2017-02-27,112.68,0.5600000000000023,1.0499999999999972
2017-02-28,112.77,0.0899999999999892,-0.4700000000000131
2017-03-01,113.73,0.960000000000008,0.8700000000000188
2017-03-02,114.41,0.6799999999999926,-0.28000000000001535
2017-03-03,114.03,-0.37999999999999545,-1.059999999999988
2017-03-06,113.89,-0.14000000000000057,0.23999999999999488
2017-03-07,113.99,0.09999999999999432,0.23999999999999488
2017-03-08,114.365,0.375,0.2750000000000057
2017-03-09,114.95,0.585000000000008,0.21000000000000796
2017-03-10,114.77,-0.18000000000000682,-0.7650000000000148
2017-03-13,114.85,0.0799999999999983,0.2600000000000051
2017-03-14,114.745,-0.10499999999998977,-0.18499999999998806
2017-03-15,113.39,-1.355000000000004,-1.2500000000000142
2017-03-16,113.305,-0.08499999999999375,1.2700000000000102
2017-03-17,112.69,-0.6150000000000091,-0.5300000000000153
2017-03-20,112.55,-0.14000000000000057,0.4750000000000085
2017-03-21,111.715,-0.8349999999999937,-0.6949999999999932
2017-03-22,111.165,-0.5499999999999972,0.2849999999999966
2017-03-23,110.93,-0.23499999999999943,0.3149999999999977
2017-03-24,111.35,0.4199999999999875,0.6549999999999869
2017-03-27,110.67,-0.6799999999999926,-1.09999999999998
2017-03-28,111.13,0.45999999999999375,1.1399999999999864
2017-03-29,111.045,-0.08499999999999375,-0.5449999999999875
2017-03-30,111.925,0.8799999999999955,0.9649999999999892
2017-03-31,111.39,-0.5349999999999966,-1.414999999999992
2017-04-03,110.895,-0.49500000000000455,0.03999999999999204
2017-04-04,110.73,-0.16499999999999204,0.3300000000000125
2017-04-05,110.71,-0.020000000000010232,0.1449999999999818
2017-04-06,110.81,0.10000000000000853,0.12000000000001876
2017-04-07,111.075,0.26500000000000057,0.16499999999999204
2017-04-10,110.93,-0.14499999999999602,-0.4099999999999966
2017-04-11,109.61,-1.3200000000000074,-1.1750000000000114
2017-04-12,109.04,-0.5699999999999932,0.7500000000000142
2017-04-13,109.09,0.04999999999999716,0.6199999999999903
2017-04-14,108.63,-0.46000000000000796,-0.5100000000000051
2017-04-17,108.91,0.28000000000000114,0.7400000000000091
2017-04-18,108.42,-0.4899999999999949,-0.769999999999996
2017-04-19,108.85,0.4299999999999926,0.9199999999999875
2017-04-20,109.31,0.46000000000000796,0.030000000000015348
2017-04-21,109.07,-0.2400000000000091,-0.700000000000017
2017-04-24,109.765,0.6950000000000074,0.9350000000000165
2017-04-25,111.105,1.3400000000000034,0.644999999999996
2017-04-26,111.065,-0.04000000000000625,-1.3800000000000097
2017-04-27,111.25,0.18500000000000227,0.22500000000000853
2017-04-28,111.53,0.28000000000000114,0.09499999999999886
2017-05-01,111.845,0.3149999999999977,0.03499999999999659
2017-05-02,111.985,0.14000000000000057,-0.17499999999999716
2017-05-03,112.75,0.7650000000000006,0.625
2017-05-04,112.47,-0.28000000000000114,-1.0450000000000017
2017-05-05,112.71,0.23999999999999488,0.519999999999996
2017-05-08,113.25,0.5400000000000063,0.30000000000001137
2017-05-09,113.985,0.7349999999999994,0.19499999999999318
2017-05-10,114.28,0.2950000000000017,-0.4399999999999977
2017-05-11,113.87,-0.4099999999999966,-0.7049999999999983
2017-05-12,113.35,-0.5200000000000102,-0.11000000000001364
2017-05-15,113.79,0.44000000000001194,0.9600000000000222
2017-05-16,113.13,-0.6600000000000108,-1.1000000000000227
2017-05-17,110.825,-2.3049999999999926,-1.6449999999999818
2017-05-18,111.49,0.664999999999992,2.9699999999999847
2017-05-19,111.26,-0.22999999999998977,-0.8949999999999818
2017-05-22,111.29,0.030000000000001137,0.2599999999999909
2017-05-23,111.795,0.5049999999999955,0.4749999999999943
2017-05-24,111.49,-0.3050000000000068,-0.8100000000000023
2017-05-25,111.83,0.3400000000000034,0.6450000000000102
2017-05-26,111.335,-0.49500000000000455,-0.835000000000008
2017-05-29,111.265,-0.06999999999999318,0.42500000000001137
2017-05-30,110.85,-0.41500000000000625,-0.3450000000000131
2017-05-31,110.77,-0.0799999999999983,0.33500000000000796
2017-06-01,111.37,0.6000000000000085,0.6800000000000068
2017-06-02,110.385,-0.9849999999999994,-1.585000000000008
2017-06-05,110.465,0.0799999999999983,1.0649999999999977
2017-06-06,109.405,-1.0600000000000023,-1.1400000000000006
2017-06-07,109.815,0.4099999999999966,1.4699999999999989
2017-06-08,110.01,0.1950000000000074,-0.2149999999999892
2017-06-09,110.33,0.3199999999999932,0.12499999999998579
2017-06-12,109.945,-0.3850000000000051,-0.7049999999999983
2017-06-13,110.06,0.1150000000000091,0.5000000000000142
2017-06-14,109.575,-0.48499999999999943,-0.6000000000000085
2017-06-15,110.945,1.3699999999999903,1.8549999999999898
2017-06-16,110.885,-0.05999999999998806,-1.4299999999999784
2017-06-19,111.525,0.6400000000000006,0.6999999999999886
2017-06-20,111.46,-0.06500000000001194,-0.7050000000000125
2017-06-21,111.37,-0.0899999999999892,-0.024999999999977263
2017-06-22,111.325,-0.045000000000001705,0.044999999999987494
2017-06-23,111.28,-0.045000000000001705,0.0
2017-06-26,111.89,0.6099999999999994,0.6550000000000011
2017-06-27,112.345,0.4549999999999983,-0.15500000000000114
2017-06-28,112.3,-0.045000000000001705,-0.5
2017-06-29,112.17,-0.12999999999999545,-0.08499999999999375
2017-06-30,112.385,0.2150000000000034,0.34499999999999886
2017-07-03,113.37,0.9849999999999994,0.769999999999996
2017-07-04,113.29,-0.0799999999999983,-1.0649999999999977
2017-07-05,113.27,-0.020000000000010232,0.05999999999998806
2017-07-06,113.21,-0.060000000000002274,-0.03999999999999204
2017-07-07,113.905,0.6950000000000074,0.7550000000000097
2017-07-10,114.05,0.14499999999999602,-0.5500000000000114
2017-07-11,113.945,-0.10500000000000398,-0.25
2017-07-12,113.17,-0.7749999999999915,-0.6699999999999875
2017-07-13,113.29,0.12000000000000455,0.894999999999996
2017-07-14,112.525,-0.7650000000000006,-0.8850000000000051
2017-07-17,112.62,0.09499999999999886,0.8599999999999994
2017-07-18,112.07,-0.5500000000000114,-0.6450000000000102
2017-07-19,111.965,-0.10499999999998977,0.4450000000000216
2017-07-20,111.905,-0.060000000000002274,0.044999999999987494
2017-07-21,111.15,-0.7549999999999955,-0.6949999999999932
2017-07-24,111.1,-0.05000000000001137,0.7049999999999841
2017-07-25,111.885,0.7850000000000108,0.8350000000000222
2017-07-26,111.185,-0.7000000000000028,-1.4850000000000136
2017-07-27,111.25,0.06499999999999773,0.7650000000000006
2017-07-28,110.685,-0.5649999999999977,-0.6299999999999955
2017-07-31,110.25,-0.4350000000000023,0.12999999999999545
2017-08-01,110.365,0.11499999999999488,0.5499999999999972
2017-08-02,110.735,0.37000000000000455,0.25500000000000966
2017-08-03,110.05,-0.6850000000000023,-1.0550000000000068
2017-08-04,110.695,0.644999999999996,1.3299999999999983
2017-08-07,110.745,0.05000000000001137,-0.5949999999999847
2017-08-08,110.425,-0.3200000000000074,-0.37000000000001876
2017-08-09,110.065,-0.35999999999999943,-0.03999999999999204
2017-08-10,109.205,-0.8599999999999994,-0.5
2017-08-11,109.2,-0.0049999999999954525,0.855000000000004
2017-08-14,109.63,0.4299999999999926,0.43499999999998806
2017-08-15,110.67,1.0400000000000063,0.6100000000000136
2017-08-16,110.19,-0.480000000000004,-1.5200000000000102
2017-08-17,109.57,-0.6200000000000045,-0.14000000000000057
2017-08-18,109.22,-0.3499999999999943,0.27000000000001023
2017-08-21,108.97,-0.25,0.09999999999999432
2017-08-22,109.575,0.605000000000004,0.855000000000004
2017-08-23,109.03,-0.5450000000000017,-1.1500000000000057
2017-08-24,109.55,0.519999999999996,1.0649999999999977
2017-08-25,109.34,-0.20999999999999375,-0.7299999999999898
2017-08-28,109.26,-0.0799999999999983,0.12999999999999545
2017-08-29,109.75,0.4899999999999949,0.5699999999999932
2017-08-30,110.245,0.49500000000000455,0.005000000000009663
2017-08-31,109.97,-0.2750000000000057,-0.7700000000000102
2017-09-01,110.245,0.2750000000000057,0.5500000000000114
2017-09-04,109.715,-0.5300000000000011,-0.8050000000000068
2017-09-05,108.81,-0.9050000000000011,-0.375
2017-09-06,109.22,0.4099999999999966,1.3149999999999977
2017-09-07,108.465,-0.7549999999999955,-1.164999999999992
2017-09-08,107.835,-0.6300000000000097,0.12499999999998579
2017-09-11,109.385,1.5500000000000114,2.180000000000021
2017-09-12,110.16,0.7749999999999915,-0.7750000000000199
2017-09-13,110.49,0.3299999999999983,-0.4449999999999932
2017-09-14,110.245,-0.24499999999999034,-0.5749999999999886
2017-09-15,110.825,0.5799999999999983,0.8249999999999886
2017-09-18,111.565,0.7399999999999949,0.1599999999999966
2017-09-19,111.605,0.04000000000000625,-0.6999999999999886
2017-09-20,112.185,0.5799999999999983,0.539999999999992
2017-09-21,112.48,0.2950000000000017,-0.2849999999999966
2017-09-22,111.99,-0.4900000000000091,-0.7850000000000108
2017-09-25,111.73,-0.2599999999999909,0.2300000000000182
2017-09-26,112.23,0.5,0.7599999999999909
2017-09-27,112.82,0.5899999999999892,0.0899999999999892
2017-09-28,112.35,-0.46999999999999886,-1.059999999999988
2017-09-29,112.515,0.16500000000000625,0.6350000000000051
2017-10-02,112.76,0.24500000000000455,0.0799999999999983
2017-10-03,112.845,0.08499999999999375,-0.1600000000000108
2017-10-04,112.75,-0.09499999999999886,-0.1799999999999926
2017-10-05,112.825,0.07500000000000284,0.1700000000000017
2017-10-06,112.65,-0.17499999999999716,-0.25
2017-10-09,112.685,0.03499999999999659,0.20999999999999375
2017-10-10,112.445,-0.2400000000000091,-0.2750000000000057
2017-10-11,112.49,0.045000000000001705,0.2850000000000108
2017-10-12,112.285,-0.2049999999999983,-0.25
2017-10-13,111.84,-0.4449999999999932,-0.23999999999999488
2017-10-16,112.185,0.34499999999999886,0.789999999999992
2017-10-17,112.205,0.01999999999999602,-0.32500000000000284
2017-10-18,112.925,0.7199999999999989,0.7000000000000028
2017-10-19,112.545,-0.37999999999999545,-1.0999999999999943
2017-10-20,113.5,0.9549999999999983,1.3349999999999937
2017-10-23,113.425,-0.07500000000000284,-1.0300000000000011
2017-10-24,113.91,0.48499999999999943,0.5600000000000023
2017-10-25,113.745,-0.16499999999999204,-0.6499999999999915
2017-10-26,113.99,0.24499999999999034,0.4099999999999824
2017-10-27,113.67,-0.3199999999999932,-0.5649999999999835
2017-10-30,113.17,-0.5,-0.18000000000000682
2017-10-31,113.645,0.4749999999999943,0.9749999999999943
2017-11-01,114.185,0.5400000000000063,0.06500000000001194
2017-11-02,114.07,-0.1150000000000091,-0.6550000000000153
2017-11-03,114.06,-0.009999999999990905,0.10500000000001819
2017-11-06,113.77,-0.29000000000000625,-0.28000000000001535
2017-11-07,113.945,0.17499999999999716,0.4650000000000034
2017-11-08,113.81,-0.1349999999999909,-0.30999999999998806
2017-11-09,113.35,-0.46000000000000796,-0.32500000000001705
2017-11-10,113.53,0.18000000000000682,0.6400000000000148
2017-11-13,113.63,0.09999999999999432,-0.0800000000000125
2017-11-14,113.45,-0.1799999999999926,-0.2799999999999869
2017-11-15,112.87,-0.5799999999999983,-0.4000000000000057
2017-11-16,113.03,0.1599999999999966,0.7399999999999949
2017-11-17,112.135,-0.894999999999996,-1.0549999999999926
2017-11-20,112.62,0.48499999999999943,1.3799999999999955
2017-11-21,112.44,-0.18000000000000682,-0.6650000000000063
2017-11-22,111.21,-1.230000000000004,-1.0499999999999972
2017-11-23,111.225,0.015000000000000568,1.2450000000000045
2017-11-24,111.535,0.3100000000000023,0.2950000000000017
2017-11-27,111.11,-0.42499999999999716,-0.7349999999999994
2017-11-28,111.485,0.375,0.7999999999999972
2017-11-29,111.925,0.4399999999999977,0.06499999999999773
2017-11-30,112.53,0.605000000000004,0.16500000000000625
2017-12-01,112.195,-0.33500000000000796,-0.9400000000000119
2017-12-04,112.405,0.21000000000000796,0.5450000000000159
2017-12-05,112.585,0.1799999999999926,-0.030000000000015348
2017-12-06,112.285,-0.29999999999999716,-0.47999999999998977
2017-12-07,113.085,0.7999999999999972,1.0999999999999943
2017-12-08,113.465,0.38000000000000966,-0.4199999999999875
2017-12-11,113.56,0.09499999999999886,-0.2850000000000108
2017-12-12,113.55,-0.010000000000005116,-0.10500000000000398
2017-12-13,112.545,-1.0049999999999955,-0.9949999999999903
2017-12-14,112.405,-0.14000000000000057,0.8649999999999949
2017-12-15,112.615,0.20999999999999375,0.3499999999999943
2017-12-18,112.55,-0.06499999999999773,-0.2749999999999915
2017-12-19,112.885,0.33500000000000796,0.4000000000000057
2017-12-20,113.385,0.5,0.16499999999999204
2017-12-21,113.325,-0.060000000000002274,-0.5600000000000023
2017-12-22,113.29,-0.03499999999999659,0.025000000000005684
2017-12-25,113.29,0.0,0.03499999999999659
2017-12-26,113.225,-0.06500000000001194,-0.06500000000001194
2017-12-27,113.34,0.1150000000000091,0.18000000000002103
2017-12-28,112.865,-0.4750000000000085,-0.5900000000000176
2017-12-29,112.69,-0.17499999999999716,0.30000000000001137
2018-01-01,112.675,-0.015000000000000568,0.1599999999999966
2018-01-02,112.285,-0.39000000000000057,-0.375
2018-01-03,112.5,0.2150000000000034,0.605000000000004
2018-01-04,112.73,0.23000000000000398,0.015000000000000568
2018-01-05,113.06,0.3299999999999983,0.09999999999999432
2018-01-08,113.08,0.01999999999999602,-0.3100000000000023
2018-01-09,112.64,-0.4399999999999977,-0.45999999999999375
2018-01-10,111.43,-1.2099999999999937,-0.769999999999996
2018-01-11,111.28,-0.15000000000000568,1.059999999999988
2018-01-12,111.01,-0.269999999999996,-0.11999999999999034
2018-01-15,110.53,-0.480000000000004,-0.21000000000000796
2018-01-16,110.47,-0.060000000000002274,0.4200000000000017
2018-01-17,111.31,0.8400000000000034,0.9000000000000057
2018-01-18,111.09,-0.21999999999999886,-1.0600000000000023
2018-01-19,110.79,-0.29999999999999716,-0.0799999999999983
2018-01-22,110.93,0.14000000000000057,0.4399999999999977
2018-01-23,110.305,-0.625,-0.7650000000000006
2018-01-24,109.225,-1.0800000000000125,-0.4550000000000125
2018-01-25,109.39,0.16500000000000625,1.2450000000000188
2018-01-26,108.63,-0.7600000000000051,-0.9250000000000114
2018-01-29,108.965,0.33500000000000796,1.095000000000013
2018-01-30,108.785,-0.18000000000000682,-0.5150000000000148
2018-01-31,109.18,0.39500000000001023,0.575000000000017
2018-02-01,109.4,0.21999999999999886,-0.17500000000001137
2018-02-02,110.17,0.769999999999996,0.5499999999999972
2018-02-05,109.12,-1.0499999999999972,-1.8199999999999932
2018-02-06,109.555,0.4350000000000023,1.4849999999999994
2018-02-07,109.345,-0.21000000000000796,-0.6450000000000102
2018-02-08,108.745,-0.5999999999999943,-0.38999999999998636
2018-02-09,108.8,0.05499999999999261,0.6549999999999869
2018-02-12,108.65,-0.14999999999999147,-0.20499999999998408
2018-02-13,107.815,-0.835000000000008,-0.6850000000000165
2018-02-14,107.005,-0.8100000000000023,0.025000000000005684
2018-02-15,106.145,-0.8599999999999994,-0.04999999999999716
2018-02-16,106.28,0.13500000000000512,0.9950000000000045
2018-02-19,106.6,0.3199999999999932,0.18499999999998806
2018-02-20,107.325,0.7250000000000085,0.40500000000001535
2018-02-21,107.77,0.4449999999999932,-0.28000000000001535
2018-02-22,106.75,-1.019999999999996,-1.4649999999999892
2018-02-23,106.885,0.13500000000000512,1.1550000000000011
2018-02-26,106.965,0.0799999999999983,-0.05500000000000682
2018-02-27,107.33,0.3649999999999949,0.2849999999999966
2018-02-28,106.675,-0.6550000000000011,-1.019999999999996
2018-03-01,106.24,-0.4350000000000023,0.21999999999999886
2018-03-02,105.75,-0.4899999999999949,-0.05499999999999261
2018-03-05,106.2,0.45000000000000284,0.9399999999999977
2018-03-06,106.11,-0.09000000000000341,-0.5400000000000063
2018-03-07,106.065,-0.045000000000001705,0.045000000000001705
2018-03-08,106.205,0.14000000000000057,0.18500000000000227
2018-03-09,106.8,0.5949999999999989,0.4549999999999983
2018-03-12,106.415,-0.3849999999999909,-0.9799999999999898
2018-03-13,106.57,0.15499999999998693,0.5399999999999778
2018-03-14,106.33,-0.23999999999999488,-0.3949999999999818
2018-03-15,106.335,0.0049999999999954525,0.24499999999999034
2018-03-16,106.0,-0.33499999999999375,-0.3399999999999892
2018-03-19,106.085,0.08499999999999375,0.4199999999999875
2018-03-20,106.53,0.4450000000000074,0.36000000000001364
2018-03-21,106.05,-0.480000000000004,-0.9250000000000114
2018-03-22,105.285,-0.7650000000000006,-0.2849999999999966
2018-03-23,104.73,-0.5549999999999926,0.21000000000000796
2018-03-26,105.41,0.6799999999999926,1.2349999999999852
2018-03-27,105.335,-0.07500000000000284,-0.7549999999999955
2018-03-28,106.85,1.5150000000000006,1.5900000000000034
2018-03-29,106.435,-0.41499999999999204,-1.9299999999999926
2018-03-30,106.285,-0.15000000000000568,0.26499999999998636
2018-04-02,105.9,-0.3849999999999909,-0.23499999999998522
2018-04-03,106.605,0.7049999999999983,1.0899999999999892
2018-04-04,106.775,0.1700000000000017,-0.5349999999999966
2018-04-05,107.385,0.6099999999999994,0.4399999999999977
2018-04-06,106.925,-0.46000000000000796,-1.0700000000000074
2018-04-09,106.78,-0.14499999999999602,0.31500000000001194
2018-04-10,107.195,0.41499999999999204,0.5599999999999881
